id,name,sport_type,start_date_local,distance,moving_time,elapsed_time,average_heartrate,max_heartrate
14259054614,Bouldering Session,RockClimbing,2025-04-19T13:33:28Z,540.1,702,4256,108.0,167.0
14217914183,Afternoon Walk,Walk,2025-04-17T14:15:14Z,7567.7,6939,17037,91.0,125.0
14197687809,Bouldering Session,RockClimbing,2025-04-15T18:54:30Z,817.5,423,8858,108.7,161.0
14179540906,Evening Walk,Walk,2025-04-14T18:39:22Z,4510.0,3286,3660,98.6,116.0
14184250285,Monday Afternoon Yoga,Yoga,2025-04-14T16:33:21Z,0.0,3477,3477,83.8,124.0
14178107782,Afternoon Ride,Ride,2025-04-14T14:45:13Z,35778.6,4901,5191,,
14189554210,Bouldering Session,RockClimbing,2025-04-13T20:16:25Z,447.9,60,5139,114.4,165.0
14170993256,Bouldering Session,RockClimbing,2025-04-11T15:19:38Z,665.0,692,6149,116.1,170.0
14141401456,Thursday Evening Walk,Walk,2025-04-10T18:32:39Z,4137.0,2912,3078,94.4,112.0
14170993293,Bouldering Session,RockClimbing,2025-04-10T15:19:54Z,613.7,723,4570,122.0,170.0
14140623495,Bouldering Session,RockClimbing,2025-04-07T19:13:43Z,366.3,326,3186,112.7,166.0
14111397461,Monday Evening Walk,Walk,2025-04-07T18:41:51Z,2384.9,1543,1543,92.7,108.0
14102617367,Bouldering Session,RockClimbing,2025-04-05T15:43:44Z,610.2,610,5005,107.1,160.0
14090911033,Bouldering Session,RockClimbing,2025-04-04T14:45:28Z,564.6,643,4396,92.5,137.0
14072571248,Short n sweet,Ride,2025-04-03T16:33:56Z,35499.1,4419,4678,158.4,184.0
14071945197,"Two new V6s, one V6 repeat",RockClimbing,2025-04-02T19:55:19Z,487.0,519,3835,128.4,180.0
14064565137,Bouldering Session,RockClimbing,2025-03-31T18:55:40Z,539.8,585,4707,104.4,158.0
14043260511,Monday Evening Walk,Walk,2025-03-31T18:17:11Z,2643.3,2051,2278,84.2,116.0
14064565106,Bouldering Session,RockClimbing,2025-03-29T19:05:53Z,653.9,0,6275,,175.0
14021033594,Morning Ride,Ride,2025-03-29T09:55:40Z,24984.5,3534,3900,142.1,168.0
14043438538,Bouldering Session,RockClimbing,2025-03-27T16:46:16Z,296.6,275,2496,105.8,158.0
14024697634,Bouldering Session,RockClimbing,2025-03-26T18:48:46Z,417.5,406,3422,101.9,167.0
13949091835,Friday Afternoon kayak,StandUpPaddling,2025-03-21T14:39:37Z,3165.0,3529,4211,81.6,104.0
13941068028,Thursday Afternoon Cycle,Ride,2025-03-20T14:42:52Z,40079.4,7279,8108,134.2,176.0
13931001263,Wednesday Afternoon Cycle,Ride,2025-03-19T14:15:26Z,11470.5,2158,3154,123.8,159.0
13921273855,Tuesday Morning Cycle,Ride,2025-03-18T10:58:18Z,44455.0,9166,14195,127.6,169.0
13912786522,Monday Morning Hike,Hike,2025-03-17T10:25:13Z,4942.5,5088,5837,110.9,151.0
13902030745,Morning Walk,Walk,2025-03-16T10:02:26Z,4579.8,3585,5330,91.3,122.0
13875893292,2 V6 @ Stanford!,RockClimbing,2025-03-12T18:08:04Z,783.9,531,6764,136.3,176.0
13867572396,Bouldering Session,RockClimbing,2025-03-10T19:09:33Z,558.7,37,5957,113.9,176.0
13828336968,Saturday Afternoon Hike,Hike,2025-03-08T13:54:13Z,10265.0,8327,8889,100.7,141.0
13867572632,Bouldering Session,RockClimbing,2025-03-07T13:43:25Z,961.3,1008,8288,107.2,169.0
13867561951,Bouldering Session,RockClimbing,2025-03-07T13:21:52Z,2.9,0,33,,76.0
13801726722,Lunch Rock Climb,RockClimbing,2025-03-05T12:06:43Z,0.0,5599,5599,,
13867562127,Bouldering Session,RockClimbing,2025-03-02T12:57:59Z,936.3,1147,7013,109.2,162.0
13867562172,Bouldering Session,RockClimbing,2025-02-28T15:52:50Z,903.0,724,7604,98.9,169.0
13737606941,Evening Walk,Walk,2025-02-26T19:20:42Z,2281.2,1747,1787,,
13736657817,Wednesday Evening Yoga,Yoga,2025-02-26T17:07:32Z,0.0,1130,1130,81.4,97.0
13736230114,Afternoon Ride,Ride,2025-02-26T15:36:34Z,9472.2,1617,2653,129.7,155.0
13728705508,Tuesday Evening Walk,Walk,2025-02-25T20:12:57Z,3447.0,2254,2254,88.4,107.0
13753486381,Bouldering Session,RockClimbing,2025-02-25T15:37:34Z,337.0,468,3308,115.6,165.0
13718877347,Monday Evening Walk,Walk,2025-02-24T19:00:22Z,2583.8,1997,3304,86.1,102.0
13726748251,Bouldering Session,RockClimbing,2025-02-22T14:29:30Z,1031.7,1077,8252,98.4,171.0
13698143631,Two new V6s,RockClimbing,2025-02-21T16:21:35Z,440.3,505,3464,107.0,165.0
13698143395,Bouldering Session,RockClimbing,2025-02-19T14:34:26Z,236.3,80,2381,120.7,167.0
13698143660,Bouldering Session,RockClimbing,2025-02-14T18:58:57Z,998.5,423,8906,95.1,129.0
13629667290,Bouldering Session,RockClimbing,2025-02-14T14:49:28Z,381.8,345,3137,97.3,151.0
13620631194,Thursday Afternoon Weight Training,WeightTraining,2025-02-13T16:48:29Z,0.0,1227,1227,99.9,156.0
13627657759,Bouldering Session,RockClimbing,2025-02-11T16:46:22Z,301.4,319,2739,123.5,175.0
13573499232,Bouldering Session,RockClimbing,2025-02-05T19:26:45Z,488.7,442,5140,118.8,169.0
13549536905,Cold and windy bike,Ride,2025-02-04T15:56:07Z,20660.1,3645,4189,124.3,148.0
13539125896,Weighted pull ups,WeightTraining,2025-02-02T20:00:00Z,0.0,1800,1800,,
13573499172,Bouldering Session,RockClimbing,2025-02-01T13:26:20Z,480.3,99,4592,106.1,166.0
13573498827,Bouldering Session,RockClimbing,2025-01-31T16:11:21Z,370.8,487,2934,122.3,169.0
13496154723,Weighted pull Ups,WeightTraining,2025-01-30T20:48:53Z,0.0,1500,1500,,
13477694369,Weighted Pull Ups,WeightTraining,2025-01-28T14:49:39Z,0.0,1327,1327,107.3,151.0
13461414641,Afternoon Ride,Ride,2025-01-26T15:17:13Z,25154.2,3915,4236,148.5,174.0
13452062907,Weighted Pull-ups + light hang board and slack line,WeightTraining,2025-01-25T16:04:41Z,0.0,1803,1803,110.5,154.0
13573499010,Bouldering Session,RockClimbing,2025-01-23T16:35:06Z,380.6,392,3194,119.7,167.0
13417388384,Tuesday Afternoon Yoga with Kath,Yoga,2025-01-21T14:58:30Z,0.0,1677,1677,87.7,116.0
13573498725,Bouldering Session,RockClimbing,2025-01-20T20:15:37Z,666.4,689,5723,111.2,172.0
13435269189,Bouldering Session,RockClimbing,2025-01-15T19:11:52Z,630.6,153,5417,104.9,160.0
13366494314,Bouldering Session,RockClimbing,2025-01-13T20:27:40Z,338.1,349,3042,103.2,153.0
13338365888,Sunday Ride 🚴🏻,Ride,2025-01-12T14:05:49Z,36931.6,6033,6779,143.0,171.0
13320557889,Ice cream run,Run,2025-01-10T19:10:11Z,1769.1,822,865,125.3,138.0
13325656413,Vital Lower East Side - A bordering haven 🌈,RockClimbing,2025-01-10T15:39:26Z,421.5,482,3715,103.0,147.0
13313448767,"First V6 of 2025. A dyno, naturally.",RockClimbing,2025-01-09T21:06:40Z,508.4,94,3938,135.4,166.0
13313446271,Bouldering Session,RockClimbing,2025-01-06T16:12:21Z,393.8,195,3608,103.0,153.0
13276716531,Sunday Afternoon Yoga,Yoga,2025-01-05T16:35:02Z,0.0,3387,3387,77.0,108.0
13277668637,Bouldering Session,RockClimbing,2025-01-04T19:37:27Z,501.6,501,4035,102.9,163.0
13268747669,Bouldering Session,RockClimbing,2025-01-02T18:54:46Z,825.1,632,6282,109.3,169.0
13219427395,Bouldering Session,RockClimbing,2024-12-28T20:34:08Z,406.0,121,3605,114.6,161.0
13219432065,Bouldering Session,RockClimbing,2024-12-27T20:00:45Z,143.4,76,1492,95.4,159.0
13330464159,Afternoon Ride,Ride,2024-12-23T14:03:23Z,30376.4,4999,5793,129.3,161.0
13191004345,Bouldering Session + cold plunge 46° F 3 min,RockClimbing,2024-12-21T19:28:10Z,646.3,170,6483,99.6,161.0
13158044008,New SBP! The vault 🔒,RockClimbing,2024-12-20T14:45:21Z,305.5,68,3824,119.3,165.0
13144326913,This has got to be peak Seattle winter. Cascades were gorgeous today,Ride,2024-12-18T10:14:05Z,30486.2,5461,6396,133.2,160.0
13131072032,Afternoon Ride,Ride,2024-12-14T16:59:04Z,19230.5,2929,167831,151.5,173.0
13117389644,Afternoon Ride,Ride,2024-12-14T15:37:56Z,18590.1,2989,3285,89.0,172.0
13047772593,Wednesday Afternoon Pool Swim,Swim,2024-12-04T13:08:22Z,1236.6,2067,2151,142.0,169.0
12947753853,Lpap post test,Swim,2024-11-20T22:44:57Z,823.0,900,900,,
12932258569,Monday Afternoon Pool Swim,Swim,2024-11-18T13:05:45Z,1374.0,2206,2293,147.1,172.0
12894527856,Wednesday Afternoon Pool Swim,Swim,2024-11-13T13:08:28Z,1374.0,2290,2642,147.7,170.0
12896324712,Monday Afternoon Pool Swim,Swim,2024-11-11T13:14:13Z,1030.5,1833,1839,128.8,155.0
12878246877,Monday Afternoon Pool Swim,Swim,2024-11-11T13:06:35Z,251.9,357,508,111.1,148.0
12824244969,Lpap,Swim,2024-11-04T21:45:07Z,1234.4,2400,2400,,
13158034003,Bouldering Session,RockClimbing,2024-11-01T19:58:32Z,491.8,281,5877,119.6,159.0
12783591348,Lpap canceled lighting fast,Swim,2024-10-30T13:04:38Z,480.9,655,839,148.5,168.0
12783372152,Monday Afternoon Pool Swim,Swim,2024-10-28T13:04:12Z,1442.7,2370,2414,137.8,168.0
12728155581,Wednesday Afternoon Pool Swim,Swim,2024-10-23T13:08:11Z,1167.9,2196,2617,140.3,166.0
12783384349,Lpap,Swim,2024-10-21T13:07:17Z,1396.9,2261,2581,143.9,174.0
12695209785,Bouldering Session,RockClimbing,2024-10-18T21:06:28Z,705.1,704,6512,119.3,176.0
12793143657,Wednesday Afternoon Pool Swim,Swim,2024-10-16T13:08:00Z,1213.7,9667,10215,101.5,166.0
12689375761,Bouldering Session,RockClimbing,2024-10-13T18:03:52Z,519.6,671,4573,122.4,163.0
12624945622,Afternoon Ride,Ride,2024-10-10T16:08:21Z,22105.8,3012,3432,145.7,167.0
12616932457,Wednesday Afternoon Pool Swim,Swim,2024-10-09T13:07:03Z,1282.4,2255,2509,129.6,160.0
12610687519,Night Ride,Ride,2024-10-08T21:15:55Z,16574.3,2163,2163,133.1,171.0
12616916450,Tuesday Evening Yoga,Yoga,2024-10-08T17:03:22Z,0.0,1945,1945,81.0,113.0
12600793122,Monday Afternoon Pool Swim,Swim,2024-10-07T13:04:36Z,1374.0,2202,2444,133.5,160.0
12598544154,Morning Walk,Walk,2024-10-07T08:00:14Z,1982.4,1415,1549,92.6,105.0
12568733541,Evening Ride,Ride,2024-10-03T18:06:44Z,18396.8,2521,2616,138.5,175.0
12542284336,Monday Afternoon Pool Swim,Swim,2024-09-30T13:04:29Z,1305.3,2352,2552,149.3,171.0
12534905335,Evening Ride,Ride,2024-09-27T19:51:04Z,16336.3,2374,2835,123.4,151.0
12528307353,Bouldering Session,RockClimbing,2024-09-27T16:44:19Z,722.7,941,6562,109.0,174.0
12505105142,Lpap,Swim,2024-09-25T13:07:27Z,984.7,2159,2331,147.1,171.0
12486113175,LPAP,Swim,2024-09-23T13:05:28Z,1122.1,2370,2518,146.6,176.0
12484296003,Bouldering Session,RockClimbing,2024-09-20T20:42:27Z,833.5,1000,7690,116.2,168.0
12445340931,Lpap,Swim,2024-09-18T13:06:43Z,1511.4,2336,2466,135.4,171.0
12421149376,Bouldering Session - 3 hours total,RockClimbing,2024-09-15T16:02:59Z,1136.0,318,19815,113.5,166.0
12421089930,Bouldering Session,RockClimbing,2024-09-13T19:05:53Z,943.0,978,9631,114.5,169.0
12370184412,Lpap!!! Swim,Swim,2024-09-09T13:04:22Z,687.0,2210,2977,113.3,161.0
12421089837,Bouldering Session,RockClimbing,2024-09-06T20:40:01Z,809.2,179,7242,110.9,169.0
12346221224,Evening Ride,Ride,2024-09-06T18:33:44Z,15242.2,2104,2211,120.5,132.0
12329352665,Evening Ride,Ride,2024-09-04T19:49:38Z,18739.2,2524,2672,133.3,159.0
12328306789,Fitness Swimming LPAP,Swim,2024-09-04T13:07:09Z,480.9,2196,2373,111.2,155.0
12293705941,Evening Ride,Ride,2024-08-31T18:38:14Z,30619.9,3704,3815,150.1,179.0
12284260125,Hand is still quite raw,Ride,2024-08-30T15:47:33Z,20098.9,2688,3111,138.5,159.0
12269845600,Night Ride,Ride,2024-08-28T23:37:18Z,10153.8,1514,1597,,
12268823453,Evening Walk,Walk,2024-08-28T18:34:59Z,2335.0,1816,1816,88.2,99.0
12260882528,Crashed :(,Ride,2024-08-23T13:09:58Z,7700.3,1834,2765,,
12218644287,Mini ride. Great views!,Ride,2024-08-22T18:42:26Z,23202.3,3431,3990,,
12216439148,Thursday Morning Hike,Hike,2024-08-22T10:13:18Z,4653.5,4221,5793,104.8,140.0
12199363828,Morning Ride + coffee,Ride,2024-08-20T10:18:58Z,49078.8,7781,10682,,
12182458379,Chill ride with fam 🕶️,Ride,2024-08-18T10:39:46Z,30903.1,5598,7974,141.1,181.0
12167465869,Evening Run,Run,2024-08-16T20:36:48Z,3620.8,1576,1580,,
12157892408,Banana Republic V7🍌,RockClimbing,2024-08-15T13:48:22Z,545.7,433,4495,127.8,171.0
12157178840,Page Mill 🚵,Ride,2024-08-15T11:24:58Z,32487.1,5115,5313,,
12149793879,Swimmmmmy,Swim,2024-08-14T23:46:29Z,925.0,1860,1860,,
12157172400,Evening Ride,Ride,2024-08-14T19:43:43Z,5763.9,1285,2264,,
12157847385,Bouldering Session,RockClimbing,2024-08-13T14:27:10Z,725.3,481,6131,108.1,163.0
12128619875,Sunday Evening Run,Run,2024-08-11T20:35:16Z,3810.5,1555,1610,120.5,136.0
12121139751,Short morning spin,Ride,2024-08-11T07:43:34Z,11077.5,1998,2258,121.0,144.0
12106787902,Mt Raineer Nat Park,Hike,2024-08-09T14:03:10Z,9544.7,8830,10005,109.7,145.0
12140717439,Bouldering Session,RockClimbing,2024-08-08T20:58:20Z,333.3,359,3436,112.6,160.0
12098956666,Thursday Afternoon Run,Run,2024-08-08T15:35:58Z,3451.9,1448,1470,132.1,154.0
12088614971,Morning Walk,Walk,2024-08-07T10:04:13Z,2708.8,2378,2861,,
12101147134,Bouldering Session,RockClimbing,2024-08-06T19:48:10Z,562.8,547,6289,106.6,148.0
12087876476,Afternoon Ride,Ride,2024-08-06T16:30:44Z,8133.7,1056,3272,,
12073207330,Afternoon Rock Climb,RockClimbing,2024-08-05T15:53:24Z,0.0,4751,4751,,
12065311422,Sunday Evening Run,Run,2024-08-04T20:47:35Z,3064.8,1365,1377,120.7,144.0
12056948495,Saturday Evening Outdoor Swim,Swim,2024-08-03T20:08:13Z,427.8,343,1433,123.0,145.0
12035800905,FLAT TIRE. uber :(,Ride,2024-08-01T06:24:15Z,21412.5,2898,5342,,
12031804365,Swimming. Watch paused. Manual entry,Swim,2024-07-31T23:43:00Z,1225.0,2880,2880,,
12030560776,Run 🏃 1.77 Miles,Run,2024-07-31T20:05:32Z,2896.8,1409,1409,,
12030726001,Wednesday Afternoon Yoga,Yoga,2024-07-31T15:35:49Z,0.0,968,968,81.1,103.0
12030292118,Wednesday Afternoon Yoga,Yoga,2024-07-31T14:29:33Z,0.0,1083,1083,81.0,104.0
12023273391,Tuesday Evening Pool Swim,Swim,2024-07-30T18:44:55Z,1250.0,2302,2461,123.3,164.0
12023020108,Tuesday Evening Yoga,Yoga,2024-07-30T17:51:32Z,0.0,1156,1156,72.3,91.0
12014836435,🌎 🪐☄️➡️🚴🏻⬅️🛰️🚀🔭,Ride,2024-07-29T19:35:18Z,34185.0,4043,4301,,
11998324090,Saturday Evening Cycle,Ride,2024-07-27T19:54:44Z,32725.6,3807,3915,156.9,172.0
11996709272,Saturday Afternoon Pool Swim,Swim,2024-07-27T14:00:34Z,1000.0,1873,1974,124.2,159.0
11982433470,Thursday Evening Walk,Walk,2024-07-25T19:43:54Z,5873.9,4378,4517,94.8,118.0
11981857193,Thursday Evening Pool Swim,Swim,2024-07-25T17:38:24Z,2038.1,3198,3519,94.2,156.0
11979102279,Bouldering Session,RockClimbing,2024-07-24T22:04:07Z,318.1,288,2954,107.4,155.0
11973041799,Swim,Swim,2024-07-24T16:27:57Z,1671.7,2281,2399,140.9,163.0
11956087276,Monday Evening Weight Training,WeightTraining,2024-07-22T18:54:03Z,0.0,497,497,111.7,142.0
11955987477,Swim,Swim,2024-07-22T18:12:20Z,1465.6,1856,1960,142.8,168.0
11940023934,Testing ⚙️,Ride,2024-07-20T19:17:44Z,18189.8,2714,4499,,
11936253221,Saturday Morning Cycle,Ride,2024-07-20T06:42:06Z,64497.4,10243,11711,136.7,167.0
11935723198,Bouldering Session,RockClimbing,2024-07-19T20:42:55Z,488.0,327,4492,106.0,151.0
11923081522,Thursday Afternoon Pool Swim,Swim,2024-07-18T16:39:02Z,1700.0,3697,3785,113.0,155.0
11915309406,Peloton - 64 min Just Ride,Ride,2024-07-17T23:40:15Z,32193.1,3841,3841,138.1,165.0
11915832569,Backwards run,Run,2024-07-17T19:49:24Z,526.1,226,226,141.4,149.0
11907595187,Bouldering Session,RockClimbing,2024-07-16T20:31:13Z,728.5,164,7017,99.5,166.0
11897593255,Monday Afternoon Pool Swim: 2 miles ✅,Swim,2024-07-15T16:33:03Z,3274.7,6219,6518,118.3,168.0
11890680560,Sunday Evening Walk,Walk,2024-07-14T19:39:14Z,4982.8,3598,5861,92.8,123.0
11890381350,Sunday Evening Yoga,Yoga,2024-07-14T18:39:43Z,0.0,2741,2741,81.1,116.0
11889939415,Bouldering Session with REU Group,RockClimbing,2024-07-14T10:46:08Z,654.4,812,5963,115.0,168.0
11882160658,Bouldering Session,RockClimbing,2024-07-13T16:29:41Z,900.8,813,8000,112.2,165.0
11873084925,Friday Afternoon Pool Swim,Swim,2024-07-12T16:09:12Z,1374.0,4567,4704,106.7,169.0
11866156584,Thursday Afternoon Pool Swim,Swim,2024-07-11T16:39:53Z,2610.6,4998,5102,123.4,155.0
11858711374,Trainer,Ride,2024-07-11T00:13:01Z,30167.4,3655,3655,128.0,165.0
11858762443,Backward walk,Walk,2024-07-10T20:17:00Z,468.0,501,501,111.6,122.0
11839844597,Redwood Grove Walk,Walk,2024-07-08T10:35:46Z,2289.0,2029,2217,96.3,119.0
11834211530,Dog Patch. SF 🌁,RockClimbing,2024-07-07T14:03:09Z,525.4,744,4725,94.0,145.0
11833481620,The Oaks. Berkeley 🦉,RockClimbing,2024-07-07T10:28:41Z,270.2,308,2787,96.9,145.0
11825705666,Benchmark Berkeley 🫢,RockClimbing,2024-07-06T14:33:46Z,793.4,893,7838,112.3,173.0
11803553395,Wednesday Night Walk,Walk,2024-07-03T22:14:50Z,5461.1,4128,4460,91.3,136.0
11794965070,168⚡️ 60mins,Ride,2024-07-03T00:26:32Z,32192.1,3617,3617,139.2,178.0
11795073752,Tuesday Evening Weight Training,WeightTraining,2024-07-02T20:32:07Z,0.0,744,744,109.9,132.0
11791071805,Bouldering Session,RockClimbing,2024-07-01T21:50:55Z,359.5,321,3626,94.4,143.0
11779178618,Sunday Evening Weight Training,WeightTraining,2024-06-30T20:11:33Z,0.0,1796,1796,117.4,153.0
11779179077,Sunday Evening Cycle,Ride,2024-06-30T19:04:19Z,23376.5,2933,3141,149.8,169.0
11778843228,Sunday Evening Pool Swim,Swim,2024-06-30T18:28:03Z,850.0,1440,1499,134.6,166.0
11770986526,Trainer,Ride,2024-06-29T22:53:22Z,42711.5,5400,5400,125.3,152.0
11771106854,Saturday Evening Weight Training,WeightTraining,2024-06-29T19:27:38Z,0.0,1629,1629,87.8,111.0
11763557540,Friday Evening Weight Training,WeightTraining,2024-06-28T20:01:12Z,0.0,2028,2028,93.7,140.0
11763298737,Friday Evening Pool Swim,Swim,2024-06-28T19:15:02Z,1000.0,1754,1821,122.2,157.0
11756486729,Thursday Evening Cycle,Ride,2024-06-27T19:00:39Z,32478.5,4384,4635,145.4,187.0
11756036176,Thursday Evening Pool Swim,Swim,2024-06-27T17:40:23Z,1992.3,3750,3855,131.9,168.0
11749230815,Wednesday Night Run,Run,2024-06-26T23:03:04Z,4164.6,1507,1595,133.5,153.0
11741333883,Bouldering Session,RockClimbing,2024-06-25T21:35:00Z,446.6,414,4367,97.5,138.0
11732142319,Trainer PT2,Ride,2024-06-25T00:57:24Z,11264.8,1361,1361,146.2,166.0
11732046712,Trainer PT 1,Ride,2024-06-24T23:19:03Z,48281.2,5880,5880,136.6,161.0
11732193147,Evening Run,Run,2024-06-24T20:22:17Z,1610.0,660,666,145.0,154.0
11724299529,BIATHALON RUN,Run,2024-06-23T18:58:35Z,4822.4,1907,1970,165.2,176.0
11724298796,BIATHALON BIKE,Ride,2024-06-23T17:29:00Z,33853.6,4366,4622,155.8,183.0
11716225686,Saturday Evening Run,Run,2024-06-22T20:28:57Z,7003.0,2466,2507,152.7,166.0
11708488788,Friday Evening Run,Run,2024-06-21T20:26:25Z,5733.8,2127,2179,134.6,149.0
11654657103,Bouldering Session w/ varsha,RockClimbing,2024-06-14T21:30:28Z,445.1,490,4927,106.6,163.0
11653889359,Friday Evening Run: Sprint Tri 3/3,Run,2024-06-14T17:57:55Z,4821.8,1609,1622,171.6,177.0
11653888729,Friday Evening Cycle: Sprint Tri 2/3,Ride,2024-06-14T17:11:36Z,20220.4,2440,2440,154.8,172.0
11653887956,Friday Afternoon Pool Swim: Sprint Tri 1/3,Swim,2024-06-14T16:41:58Z,750.0,1027,1117,139.1,161.0
11646811123,Thursday Evening Pool Swim,Swim,2024-06-13T17:04:40Z,1950.0,3876,3879,123.0,158.0
11640169842,Bouldering Session w/ varsha,RockClimbing,2024-06-12T21:09:45Z,352.8,6,4058,103.7,157.0
11639706323,Wednesday Evening Run,Run,2024-06-12T19:47:54Z,5046.8,1619,1638,155.4,170.0
11631841328,Rec bike thinks it’s the middle of the night,Ride,2024-06-12T00:22:44Z,41858.7,5513,5513,124.2,146.0
11622668806,Afternoon Run,Run,2024-06-10T17:18:30Z,5956.0,2372,2372,127.6,141.0
11615540153,Sunday Evening Pool Swim,Swim,2024-06-09T17:14:23Z,1000.0,1694,1700,120.0,144.0
11607340723,Saturday Evening Pool Swim,Swim,2024-06-08T18:04:45Z,1000.0,1800,1872,122.6,144.0
11606070302,Bike at Rec,Ride,2024-06-08T17:10:35Z,40233.7,5380,5380,,
11606061315,Lunch Run,Run,2024-06-08T11:24:07Z,4829.0,2022,2022,131.5,148.0
11591724409,1 Mile Swim!!!,Swim,2024-06-06T16:43:52Z,1600.0,3776,3980,119.1,164.0
11640169521,Bouldering Session,RockClimbing,2024-06-05T21:09:54Z,297.6,246,3092,100.1,135.0
11584476337,Wednesday Afternoon Cycle,Ride,2024-06-05T16:58:42Z,24700.8,3365,4516,124.2,172.0
11575361278,Tuesday Evening Pool Swim,Swim,2024-06-04T17:01:54Z,1400.0,2951,3146,115.5,140.0
11567952592,Bike,Ride,2024-06-03T20:16:35Z,24093.1,3451,3832,128.3,175.0
11560229081,Sunday Evening Cycle,Ride,2024-06-02T20:11:02Z,14491.0,1970,2105,128.9,157.0
11548445714,Saturday Morning Run,Run,2024-06-01T07:56:16Z,5304.9,1833,2556,150.2,169.0
11534444992,Thursday Morning Indoor Cycle,Ride,2024-05-30T11:52:56Z,0.0,1944,1944,112.7,132.0
